__v,_id,name,region
0,612c930318129657973effa4,Kyauktada,612c930318129657973eff44
0,612c930318129657973effa5,Kyimyindaing,612c930318129657973eff44
0,612c930318129657973effa6,Lanmadaw,612c930318129657973eff44
0,612c930318129657973effa7,Latha,612c930318129657973eff44
0,612c930318129657973effa8,Mayangon,612c930318129657973eff44
0,612c930318129657973effa9,Pabedan,612c930318129657973eff44
0,612c930318129657973effaa,Sanchaung,612c930318129657973eff44
0,612c930318129657973effab,Seikkan,612c930318129657973eff44
0,612c930318129657973effde,Bhamo,612c930318129657973effac
0,612c930318129657973effdf,Dotphoneyan,612c930318129657973effac
0,612c930318129657973effe0,Lwegel,612c930318129657973effac
0,612c930318129657973effe1,Mansi,612c930318129657973effac
0,612c930318129657973effe2,Momauk,612c930318129657973effac
0,612c930318129657973effe3,Myohla,612c930318129657973effac
0,612c930318129657973effe4,Shwegu,612c930318129657973effac
0,612c930318129657973effe5,Hopin,612c930318129657973effac
0,612c930318129657973effe6,Hpakant,612c930318129657973effac
0,612c930318129657973effe7,Kamine,612c930318129657973effac
0,612c930318129657973effe8,Mogaung,612c930318129657973effac
0,612c930318129657973effe9,Mohnyin,612c930318129657973effac
0,612c930318129657973effea,Chipwi,612c930318129657973effac
0,612c930318129657973effeb,Hsadone,612c930318129657973effac
0,612c930318129657973effec,Hsawlaw,612c930318129657973effac
0,612c930318129657973effed,Hsinbo,612c930318129657973effac
0,612c930318129657973effee,Injangyang,612c930318129657973effac
0,612c930318129657973effef,Kanpaikti,612c930318129657973effac
0,612c930318129657973efff0,Myitkyina,612c930318129657973effac
0,612c930318129657973efff1,Panwa,612c930318129657973effac
0,612c930318129657973efff2,Shinbwayyan,612c930318129657973effac
0,612c930318129657973efff3,Tanai,612c930318129657973effac
0,612c930318129657973efff4,Waingmaw,612c930318129657973effac
0,612c930318129657973efff5,Kawnglanghpu,612c930318129657973effac
0,612c930318129657973efff6,Machanbaw,612c930318129657973effac
0,612c930318129657973efff7,Nogmung,612c930318129657973effac
0,612c930318129657973efff8,Pannandin,612c930318129657973effac
0,612c930318129657973efff9,Putao,612c930318129657973effac
